genres,id,overview,title
"[{'id': 37, 'name': 'Western'}]",64963,business wild west town jericho corrupt sheriff alex flood doesnt control behind scenes stagecoach owned toughwilled widow molly lang righthand man hickman former marshal dolan recently hired lang hickman driver wants stay mess sees floods henchman yarbrough assault lang steps fight corruption ,Rough Night in Jericho
"[{'id': 27, 'name': 'Horror'}]",85160,owner slaughterhouse facing foreclosure instructs 350lbs mentally retarded son go killing spree people want buy property ,Slaughterhouse
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",25560,baptista rich paduan merchant announces fair young daughter bianca remain unwed older sister katharina hellish shrew wed lucentio student son wealthy pisan merchant fallen love bianca poses tutor music poetry gain entrance baptista household near bianca meanwhile petruchio fortunehunting scoundrel verona arrives padua hoping capture wealthy wife hortensio another suitor bianca directs petruchios attention katharina hortensio warns katharinas scolding tongue fiery temper petruchio challenged resolves capture love hortensio another suitor bianca gremio agree cover petruchios costs pursues katharina ,The Taming of the Shrew
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",21610,international terrorist new york grip panic det sgt deke dasilva take ,Nighthawks
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",11878,nameless ronin samurai master enters small village feudal japan two rival businessmen struggling control local gambling trade taking name sanjuro kuwabatake ronin convinces silk merchant tazaemon sake merchant tokuemon hire personal bodyguard artfully sets motion fullscale gang war two ambitious unscrupulous men ,Yojimbo
"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",11510,time since father jebedaiah mayii exorcised devil little nancy aglet grown husband two children prince darkness wants go second round returned repossess father mayii unwilling help father luke brophy tries best help nancy even tvs ernest weller plans air exorcism live tv ,Repossessed
"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",11234,robert neville doctor due experimental vaccine survivor apocalyptic war waged biological weapons plague caused war killed everyone else except hundred deformed nocturnal people calling family plague caused become sensitive light well homicidally psychotic ,The Omega Man
"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",957,nefarious dark helmet hatches plan snatch princess vespa steal planets air spacebumforhire lone starr clueless sidekick fly rescue along way meet yogurt puts lone starr wise power schwartz master time save day ,Spaceballs
"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",11886,king richard crusades prince john slithering minion sir hiss set taxing nottinghams citizens support corrupt sheriff  staunch opposition wily robin hood band merry men ,Robin Hood
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10752, 'name': 'War'}]",37853,hilarious heartfelt military comedydrama codirected john ford mervyn leroy mister roberts stars henry fonda officer whos yearning battle stuck backwaters world war ii noncommissioned navy ship run bullying capt morton james cagney jack lemmon enjoys starmaking turn freewheeling ensign pulver william powell stars ships doctor last screen role based 1946 novel name thomas heggen 1948 broadway play written thomas heggen joshua logan henry fonda also starred original broadway production warner bros didnt want fonda star film thought old stage player long 8 years longer box office material however john ford insisted fonda company eventually agreed ,Mister Roberts
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",62204,colossal adventure odyssey turns back hands time beginning mans existence 80000 years ago man roamed earth exposed many harsh elements nature perilous atmosphere rugged terrain rival tribes savage beasts quest fire examines peaceful tribes search important element fire knowledge create focusing human dream well realistic insights prehistoric man constant struggle survival vividly recreated sensational production ,Quest for Fire
"[{'id': 12, 'name': 'Adventure'}, {'id': 37, 'name': 'Western'}, {'id': 36, 'name': 'History'}]",11040,jack crabb looking back extreme old age tells life raised indians fighting general custer ,Little Big Man
"[{'id': 18, 'name': 'Drama'}]",21849,face crowd charts rise raucous hayseed named lonesome rhodes itinerant ozark guitar picker local media rabblerouser tv superstar political kingmaker marcia jeffries innocent sarah lawrence girl discovers great man backcountry jail first fall spell ,A Face in the Crowd
"[{'id': 35, 'name': 'Comedy'}]",1621,snobbish investor wily street conartist find positions reversed part bet two callous millionaires ,Trading Places
"[{'id': 35, 'name': 'Comedy'}]",14035,tripper head counselor budget summer camp called camp northstar truth hes young heart marginally mature campers tripper befriends rudy loner camper trouble fitting tripper inspires young charges defeat rival camp mohawk annual olympiad competition rudy plays matchmaker tripper roxanne female counselor northstar ,Meatballs
"[{'id': 35, 'name': 'Comedy'}]",40771,second innameonly sequel first meatballs summer camp movie sets us camp sasquash owner giddy tries keep camp open threatened foreclosure hershey militant owner camp patton located across lake wants buy entire lake area expand camp patton giddy suggests settling issue traditional endofthesummer boxing match rights lake meanwhile tough inner city punk nicknamed flash camp sasquash community service counselorintraining sets sights naive intellectual cheryl flashs young charges befriend alien name meathead also staying camp summer ,Meatballs Part II
"[{'id': 35, 'name': 'Comedy'}]",40772,ghost dead porn star comes earth help nerd sex life ,Meatballs III: Summer Job
"[{'id': 35, 'name': 'Comedy'}]",40773,ricky hottest waterski instructor around rehired former employercamp whip attendance camp serious financial trouble owner rival popular camp wants buy therefore engage mean winnertakesall competition settle row ,Meatballs 4
"[{'id': 53, 'name': 'Thriller'}]",11498,1949 composer roman strauss executed vicious murder wife margaret pair scissors 1990s los angeles mute amnesiac woman shows orphanage private eye mike church called investigate hypnosis woman church seem strange link back strauss murder ,Dead Again
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",11790,new years weekend friends peter fry gather newly inherited country house ten years ago acted together cambridge university student comedy troupe less clear much common nowpeters friends andrew branagh writer hollywood married jingle writers roger laurie mary staunton glamorous costume designer sarah emmanuel eccentric maggie thompson works publishing cast sharp relief university chums carol rudner american tv star wife andrew loutish brian slattery sarahs recently acquired lover law plays peters disapproving housekeeper vera lowe son paul briers appears cameo role peters father ,Peter's Friends
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",29371,adventurous love story two young women different social economic backgrounds find going typical struggles new romance ,The Incredibly True Adventure of Two Girls In Love
"[{'id': 35, 'name': 'Comedy'}]",276635,shy introverted young girl takes summer job seaside resort wales finds staff owners patrons unlike anyone ever met ,Experience Preferred...But Not Essential
"[{'id': 35, 'name': 'Comedy'}]",47941,world war ii era los angeles manager culver hotel leaves nephew charge weekend nephew changes name hotel rainbow overbooks royalty assassins secret agents japanese tourists munchkins cast wizard oz 1939  secret service agent bruce thorpe casting director annie clark find romance amidst intrigue confusion ,Under the Rainbow
"[{'id': 35, 'name': 'Comedy'}, {'id': 10752, 'name': 'War'}]",29048,inept british wwii commander leads troops series misadventures north africa europe ,How I Won the War
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",19052,winter day southside queens high school events collide six students suddenly armed standoff nypd school classrooms freeze teachers come go resources scant ,Light It Up
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",21349,adaptation mona simpson novel single mother adele august bad money even worse comes making decisions straightlaced daughter ann successful high school student ivy league aspirations adele decides pack move two midwest beverly hills calif pursue dreams hollywood success ann grows frustrated mothers irresponsible impulsive ways ,Anywhere But Here
"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",1832,latest battle eternal war good evil come new jersey late late 20th century angels demons apostles prophets sort walk among cynics innocents america duke fate humankind ,Dogma
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",10047,1429 teenage girl remote french village stood king message claimed came god would defeat worlds greatest army liberate country political religious turmoil following mission reclaim gods dimished kingdom  amazing victories violent untimely death ,The Messenger: The Story of Joan of Arc
"[{'id': 16, 'name': 'Animation'}]",10228,adventure explodes action debut mewtwo bioengineered pokemon created dna mew rarest pokemon determined prove superiority mewtwo lures ash pikachu others pokemon match like none mewtwo vs mew superclones vs pokemon ultimate showdown  future world stake ,Pokémon: The First Movie: Mewtwo Strikes Back
"[{'id': 18, 'name': 'Drama'}]",47692,solitary middleaged bachelor naive irish teenager transform one anothers lives arrive place recognition redemption wisdom atom egoyans adaptation william trevors celebrated 1994 novel seventeen pregnant felicia travels england search lover found instead joseph ambrose hilditch helpful catering manager whose kindness masks serial killer hilditch murdered several young women conscious awareness crimes like felicia doesnt see true self felicias journey story innocence lost regained felicia awakens worlds dangers duplicities hilditch grew lonely unloved comes realize taken taken ,Felicia's Journey
"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",18561,masochistic cop hides predilection cop husband gets involved pursuing kidnapper nicknamed harry harry houdini ,Oxygen
"[{'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",144953,making 3hour fiasco new york citys water supply twoman film crew decides take notch documenting life private investigator offices boone murphy cheating husbands missing dogs fail bring big bucks however sleeping wife one clients murphy leaves stop boone close business two filmmakers must resort handson approach investigations ensure completion movie ,Where's Marlowe?
